"quad","year","OBJECTID","species","seedling","stem","x","y"
"Q12",37,130,"Balsamorhiza sagittata","N","N",0.683617358360335,0.350031425928815
"Q12",37,131,"Erigeron engelmannii","N","N",0.75530649645042,0.507765631362992
"Q12",37,132,"Balsamorhiza sagittata","N","N",0.817798825576719,0.487236736973178
"Q12",37,133,"Phlox hoodii","N","N",0.823887023970285,0.445853754149141
"Q12",37,134,"Erigeron engelmannii","N","N",0.773154975535557,0.435606285043383
"Q12",37,135,"Astragalus lentiginosus","N","N",0.620509524877766,0.054851579472917
"Q12",37,136,"Erigeron engelmannii","N","N",0.577312215925654,0.005238461848225
"Q12",37,137,"Phlox longifolia","N","N",0.428874086367395,0.10224447505013
"Q12",37,138,"Crepis acuminata","N","N",0.248019729656085,0.131350534303978
"Q12",37,139,"Phlox hoodii","N","N",0.024734018740559,0.022918925393193
"Q12",37,19,"Tetradymia canescens","N","Y",0.771628985651909,0.883243699195294
"Q12",37,32,"Tetradymia canescens","N","Y",0.256401577815713,0.34424409090154
"Q12",37,33,"Artemisia tripartita","N","Y",0.344614960804016,0.420909911699363
"Q12",37,46,"Tetradymia canescens","N","Y",0.619421399028865,0.386455346617451
"Q12",37,56,"Tetradymia canescens","N","Y",0.743994762339648,0.353259181522875
"Q12",37,76,"Chrysothamnus viscidiflorus","N","Y",0.351455790170687,0.267183063576218
"Q12",38,81,"Astragalus lentiginosus","Y","N",0.065123300376239,0.924438730864039
"Q12",38,82,"Arabis holboellii","N","N",0.067326230065791,0.814730816699366
"Q12",38,83,"Phlox hoodii","N","N",0.12744286293428,0.903729558969752
"Q12",38,84,"Erigeron engelmannii","N","N",0.142644987948438,0.84939605891915
"Q12",38,85,"Astragalus convallarius","Y","N",0.102781667598811,0.565940230530162
"Q12",38,86,"Erigeron engelmannii","Y","N",0.323757683429611,0.551513949266726
"Q12",38,87,"Arabis holboellii","N","N",0.353327730332151,0.924271777738883
"Q12",38,88,"Arabis holboellii","N","N",0.409771300697218,0.900514558966758
"Q12",38,89,"Arabis holboellii","Y","N",0.463783300747521,0.568726566470256
"Q12",38,90,"Artemisia tripartita","Y","N",0.531365988310461,0.718867058797586
"Q12",38,91,"Astragalus lentiginosus","N","N",0.533643363312582,0.548074918013524
"Q12",38,92,"Phlox longifolia","N","N",0.569878300846329,0.462953066371747
"Q12",38,93,"Phlox hoodii","N","N",0.652370629048156,0.96545755902724
"Q12",38,94,"Astragalus lentiginosus","Y","N",0.691112238459238,0.843410629226075
"Q12",38,95,"Artemisia tripartita","N","N",0.64639530091759,0.466328816374891
"Q12",38,96,"Artemisia tripartita","Y","N",0.797408441683234,0.722036136925538
"Q12",38,97,"Erigeron engelmannii","N","N",0.8233580667074,0.42396830852294
"Q12",38,98,"Artemisia tripartita","Y","N",0.976575801225096,0.126985566058853
"Q12",38,99,"Astragalus lentiginosus","N","N",0.609454433695688,0.039977433165321
"Q12",38,100,"Phlox longifolia","N","N",0.519130761736567,0.213345409889283
"Q12",38,101,"Phlox hoodii","N","N",0.500710121094412,0.107295331665515
"Q12",38,102,"Phlox hoodii","N","N",0.472785300755905,0.35577511314693
"Q12",38,103,"Arabis holboellii","N","N",0.43034730071638,0.326958566245092
"Q12",38,104,"Phlox longifolia","N","N",0.450923300735544,0.115411566048073
"Q12",38,105,"Balsamorhiza sagittata","Y","N",0.354921058458635,0.118448597300902
"Q12",38,106,"Phlox hoodii","N","N",0.316681300610521,0.27300094119484
"Q12",38,107,"Phlox hoodii","N","N",0.249761730235698,0.15788334733763
"Q12",38,108,"Erigeron engelmannii","N","N",0.280305722451645,0.101587066035199
"Q12",38,109,"Erigeron engelmannii","Y","N",0.204352019255906,0.128406862935177
"Q12",38,110,"Balsamorhiza sagittata","Y","N",0.03386644097213,0.167841612971903
"Q12",38,111,"Balsamorhiza sagittata","Y","N",0.021399300335518,0.16781606609688
"Q12",38,112,"Erigeron engelmannii","N","N",0.055611472242381,0.152705566082807
"Q12",38,113,"Arabis holboellii","N","N",0.022314847211371,0.128805198873049
"Q12",38,114,"Phlox longifolia","N","N",0.02011330033432,0.116054566048672
"Q12",38,115,"Erigeron engelmannii","N","N",0.043582800356178,0.977674559038619
"Q12",38,116,"Tetradymia canescens","N","N",0.734164800999333,0.380006066294498
"Q12",38,117,"Crepis acuminata","N","N",0.104852758036785,0.942814914382497
"Q12",38,118,"Erigeron engelmannii","N","N",0.079363986041015,0.863871817289945
"Q12",38,119,"Balsamorhiza sagittata","N","N",0.192204083232793,0.811418693699675
"Q12",38,120,"Phlox hoodii","N","N",0.250310197184506,0.858785020616534
"Q12",38,121,"Balsamorhiza sagittata","N","N",0.208233103652018,0.72000104514746
"Q12",38,122,"Balsamorhiza sagittata","N","N",0.343064333096673,0.979097392005839
"Q12",38,123,"Balsamorhiza sagittata","N","N",0.49329657281866,0.836600256887004
"Q12",38,124,"Erigeron engelmannii","N","N",0.922073883944598,0.975015620001152
"Q12",38,125,"Phlox hoodii","N","N",0.898769904288598,0.702530089120102
"Q12",38,126,"Phlox hoodii","N","N",0.89104011607548,0.657596118967748
"Q12",38,127,"Balsamorhiza sagittata","N","N",0.483914656962647,0.615926359918927
"Q12",38,128,"Erigeron engelmannii","N","N",0.275921773052944,0.508145569551413
"Q12",38,129,"Balsamorhiza sagittata","N","N",0.351777780426179,0.498917293526976
"Q12",38,130,"Phlox hoodii","N","N",0.307181428344367,0.449739690974087
"Q12",38,131,"Balsamorhiza sagittata","N","N",0.419899327281035,0.541735353684645
"Q12",38,132,"Phlox hoodii","N","N",0.298213197020904,0.41997996180779
"Q12",38,133,"Erigeron engelmannii","N","N",0.694270534006322,0.439201599752068
"Q12",38,134,"Erigeron engelmannii","N","N",0.76958623760661,0.427054680525993
"Q12",38,135,"Erigeron engelmannii","N","N",0.760462842653481,0.498824813808896
"Q12",38,136,"Balsamorhiza sagittata","N","N",0.827119459936417,0.476620680192489
"Q12",38,137,"Phlox hoodii","N","N",0.824963398751414,0.437956986948735
"Q12",38,138,"Balsamorhiza sagittata","N","N",0.686366994092198,0.340313653252739
"Q12",38,139,"Phlox longifolia","N","N",0.43100940265453,0.090135722288415
"Q12",38,140,"Phlox hoodii","N","N",0.343745323306519,0.270789823440603
"Q12",38,141,"Erigeron engelmannii","N","N",0.097964463042332,0.129130939771709
"Q12",38,142,"Phlox hoodii","N","N",0.010301674687889,0.0259143330194
"Q12",38,143,"Erigeron engelmannii","N","N",0.07318186179577,0.046435189225654
"Q12",38,17,"Tetradymia canescens","N","Y",0.65859445242435,0.880661664372853
"Q12",38,18,"Tetradymia canescens","N","Y",0.784471093233879,0.883435308030928
"Q12",38,40,"Artemisia tripartita","N","Y",0.376270252110584,0.421467620033296
"Q12",38,45,"Tetradymia canescens","N","Y",0.631499283809176,0.369268557770074
"Q12",38,56,"Tetradymia canescens","N","Y",0.739554699714667,0.333450065280305
"Q12",38,80,"Chrysothamnus viscidiflorus","N","Y",0.343236864030623,0.249490006976082
"Q12",39,73,"Erigeron engelmannii","N","N",0.150246714518016,0.863877293307637
"Q12",39,74,"Astragalus lentiginosus","N","N",0.246449214607613,0.73751229318995
"Q12",39,75,"Erigeron engelmannii","N","N",0.293981222464381,0.931094301182738
"Q12",39,76,"Phlox hoodii","N","N",0.26268169118523,0.860426183929422
"Q12",39,77,"Phlox hoodii","N","N",0.291030730274133,0.49271979296197
"Q12",39,78,"Phlox hoodii","N","N",0.335612245940651,0.475892292946297
"Q12",39,79,"Tetradymia canescens","Y","N",0.348815730327948,0.923249793362932
"Q12",39,80,"Astragalus lentiginosus","N","N",0.405797644443518,0.643102738414524
"Q12",39,81,"Erigeron engelmannii","N","N",0.478844191386547,0.997178449681784
"Q12",39,82,"Artemisia tripartita","Y","N",0.567243519593876,0.97704162153803
"Q12",39,83,"Phlox hoodii","N","N",0.65372734779942,0.979472129352794
"Q12",39,84,"Phlox longifolia","N","N",0.784935879171617,0.553044394580652
"Q12",39,85,"Phlox hoodii","N","N",0.888133605830228,0.709683793164033
"Q12",39,86,"Erigeron engelmannii","N","N",0.761023722899346,0.442461800727663
"Q12",39,87,"Arabis holboellii","N","N",0.789505730738374,0.400397847563489
"Q12",39,88,"Phlox longifolia","N","N",0.536155660189922,0.225760191150845
"Q12",39,89,"Astragalus lentiginosus","N","N",0.574117675850277,0.020838995647496
"Q12",39,90,"Erigeron engelmannii","N","N",0.572824191474072,0.005210753445442
"Q12",39,91,"Erigeron engelmannii","N","N",0.564603152403916,0.001639644067116
"Q12",39,92,"Erigeron engelmannii","N","N",0.512567605480455,0.309424058416263
"Q12",39,93,"Phlox hoodii","N","N",0.492179191398967,0.309278066228626
"Q12",39,94,"Phlox hoodii","N","N",0.506670597662462,0.12108821449086
"Q12",39,95,"Phlox hoodii","N","N",0.473131332006226,0.370974128786085
"Q12",39,96,"Tetradymia canescens","Y","N",0.465391503874018,0.368394183471183
"Q12",39,97,"Phlox longifolia","N","N",0.459452269493487,0.132406136376402
"Q12",39,98,"Tetradymia canescens","Y","N",0.419935730394184,0.398104792873853
"Q12",39,99,"Balsamorhiza sagittata","N","N",0.382096199108944,0.137673558256307
"Q12",39,100,"Balsamorhiza sagittata","N","N",0.056398230055613,0.174267292665388
"Q12",39,101,"Balsamorhiza sagittata","N","N",0.033220730034028,0.185697292676033
"Q12",39,102,"Erigeron engelmannii","N","N",0.068277245691677,0.156487292648829
"Q12",39,103,"Phlox longifolia","N","N",0.031156980032105,0.131087292625174
"Q12",39,104,"Tetradymia canescens","Y","N",0.019885730021609,0.17109229266243
"Q12",39,105,"Erigeron engelmannii","N","N",0.041330422497108,0.98733009157973
"Q12",39,106,"Astragalus lentiginosus","N","N",0.070353905016911,0.92858399827447
"Q12",39,107,"Crepis acuminata","N","N",0.102830329508023,0.938844909745244
"Q12",39,108,"Erigeron engelmannii","N","N",0.086435575132368,0.871835255829134
"Q12",39,109,"Balsamorhiza sagittata","N","N",0.193319405340954,0.812922551298638
"Q12",39,110,"Balsamorhiza sagittata","N","N",0.204874446393469,0.729657056455519
"Q12",39,111,"Balsamorhiza sagittata","N","N",0.350696670498879,0.983768901571605
"Q12",39,112,"Balsamorhiza sagittata","N","N",0.488142447159433,0.85987759351668
"Q12",39,113,"Astragalus lentiginosus","N","N",0.558472538006777,0.753422057154919
"Q12",39,114,"Erigeron engelmannii","N","N",0.914598134499179,0.984070639883133
"Q12",39,115,"Phlox hoodii","N","N",0.893466406359543,0.659680564249576
"Q12",39,116,"Balsamorhiza sagittata","N","N",0.483921363785652,0.622681922908161
"Q12",39,117,"Balsamorhiza sagittata","N","N",0.418681999318479,0.561207271736169
"Q12",39,118,"Astragalus lentiginosus","N","N",0.532384162315115,0.562574240505216
"Q12",39,119,"Erigeron engelmannii","N","N",0.270987462531833,0.522298702618643
"Q12",39,120,"Balsamorhiza sagittata","N","N",0.351816190914412,0.512527889684049
"Q12",39,121,"Phlox hoodii","N","N",0.292744421938235,0.445272705184953
"Q12",39,122,"Erigeron engelmannii","N","N",0.682553881040511,0.452568891292788
"Q12",39,123,"Balsamorhiza sagittata","N","N",0.689946308064711,0.353910482727314
"Q12",39,124,"Erigeron engelmannii","N","N",0.774078520353538,0.493144088539876
"Q12",39,125,"Balsamorhiza sagittata","N","N",0.82358164910285,0.494120086507514
"Q12",39,126,"Phlox hoodii","N","N",0.823966616167811,0.453621120528468
"Q12",39,127,"Erigeron engelmannii","N","N",0.821342618391887,0.434011433226742
"Q12",39,128,"Phlox hoodii","N","N",0.860703689485083,0.37530888947719
"Q12",39,129,"Phlox hoodii","N","N",0.3488211391062,0.288871986703775
"Q12",39,130,"Phlox longifolia","N","N",0.439125204326831,0.106898049962121
"Q12",39,131,"Erigeron engelmannii","N","N",0.099462399758294,0.140507234336749
"Q12",39,132,"Erigeron engelmannii","N","N",0.068439126015822,0.070218051932592
"Q12",39,133,"Phlox hoodii","N","N",0.012418311227678,0.05248679892876
"Q12",39,134,"Astragalus lentiginosus","N","N",0.631164376324357,0.04757592119907
"Q12",39,19,"Tetradymia canescens","N","Y",0.658275344261363,0.882900424721266
"Q12",39,20,"Tetradymia canescens","N","Y",0.783758491366378,0.882490312919676
"Q12",39,40,"Tetradymia canescens","N","Y",0.623009479972786,0.399398412295726
"Q12",39,50,"Tetradymia canescens","N","Y",0.72350882739872,0.355156073762057
"Q12",39,72,"Tetradymia canescens","N","Y",0.268283944371432,0.3454542403267
"Q12",40,74,"Erigeron engelmannii","N","N",0.054336573803694,0.984508543419984
"Q12",40,75,"Crepis acuminata","N","N",0.105758784789084,0.91239348866532
"Q12",40,76,"Astragalus lentiginosus","N","N",0.177388284855794,0.880513988635632
"Q12",40,77,"Lomatium spp.","N","N",0.22277143333556,0.87183712925255
"Q12",40,78,"Phlox hoodii","N","N",0.25048285523637,0.859185277678267
"Q12",40,79,"Astragalus lentiginosus","N","N",0.244742738043523,0.718118566609388
"Q12",40,80,"Balsamorhiza sagittata","Y","N",0.28137428495264,0.585091988360499
"Q12",40,81,"Astragalus lentiginosus","N","N",0.355041605333747,0.47461741013261
"Q12",40,82,"Astragalus lentiginosus","N","N",0.403916519441766,0.640816808724895
"Q12",40,83,"Erigeron engelmannii","N","N",0.52463176955419,0.934453293373367
"Q12",40,84,"Astragalus lentiginosus","N","N",0.551038285203783,0.756811988520425
"Q12",40,85,"Astragalus lentiginosus","N","N",0.534717527376084,0.561653769588669
"Q12",40,86,"Artemisia tripartita","N","N",0.577767957103677,0.970560988719494
"Q12",40,87,"Astragalus lentiginosus","N","N",0.685870285329355,0.848077988605422
"Q12",40,88,"Astragalus lentiginosus","N","N",0.99592028561811,0.770803988533456
"Q12",40,89,"Arabis holboellii","N","N",0.594858535244593,0.275890605260032
"Q12",40,90,"Astragalus lentiginosus","N","N",0.626854004024392,0.066751987877756
"Q12",40,91,"Astragalus lentiginosus","N","N",0.607510566506376,0.05403198786591
"Q12",40,92,"Astragalus lentiginosus","N","N",0.638189941534949,0.048027167547818
"Q12",40,93,"Astragalus lentiginosus","N","N",0.590152285240211,0.043286933168403
"Q12",40,94,"Phlox longifolia","N","N",0.601429058688214,0.015089222204642
"Q12",40,95,"Phlox longifolia","N","N",0.591388957116362,0.01477665189185
"Q12",40,96,"Astragalus lentiginosus","N","N",0.55176514457946,0.319153128737823
"Q12",40,97,"Erigeron engelmannii","N","N",0.510187519540739,0.306377222475924
"Q12",40,98,"Phlox longifolia","N","N",0.528460285182756,0.21875598801932
"Q12",40,99,"Phlox longifolia","N","N",0.517534378922581,0.081646362891628
"Q12",40,100,"Phlox hoodii","N","N",0.470560730441332,0.369323097534548
"Q12",40,101,"Phlox hoodii","N","N",0.486903558581553,0.306521425601059
"Q12",40,102,"Phlox longifolia","N","N",0.450232285109901,0.143707987949427
"Q12",40,103,"Phlox longifolia","N","N",0.439463136662371,0.118253933238221
"Q12",40,104,"Balsamorhiza sagittata","N","N",0.364781144405318,0.129806847311481
"Q12",40,105,"Phlox longifolia","N","N",0.363633175654248,0.042797511292947
"Q12",40,106,"Phlox longifolia","N","N",0.339661816256924,0.015235987829779
"Q12",40,107,"Balsamorhiza sagittata","N","N",0.060820550372232,0.169327730160787
"Q12",40,108,"Arabis holboellii","N","N",0.0112862847011,0.17667398798013
"Q12",40,109,"Balsamorhiza sagittata","N","N",0.027610284716303,0.165463706719689
"Q12",40,110,"Astragalus lentiginosus","N","N",0.918646285546145,0.699889988467413
"Q12",40,111,"Astragalus lentiginosus","N","N",0.62576828527338,0.029545987843106
"Q12",40,112,"Tetradymia canescens","N","N",0.263615206811099,0.347545988139266
"Q12",40,113,"Astragalus lentiginosus","N","N",0.093933298855034,0.9306363184931
"Q12",40,114,"Erigeron engelmannii","N","N",0.08087456169367,0.866604352667659
"Q12",40,115,"Balsamorhiza sagittata","N","N",0.202974738748628,0.725822397945076
"Q12",40,116,"Balsamorhiza sagittata","N","N",0.330204037595948,0.977762606989366
"Q12",40,117,"Balsamorhiza sagittata","N","N",0.351271564555324,0.992231280181395
"Q12",40,118,"Balsamorhiza sagittata","N","N",0.338502355114951,0.956028606794244
"Q12",40,119,"Balsamorhiza sagittata","N","N",0.363545378900748,0.970050860012223
"Q12",40,120,"Balsamorhiza sagittata","N","N",0.481557311528671,0.85682455361659
"Q12",40,121,"Balsamorhiza sagittata","N","N",0.497649606682106,0.839273837121643
"Q12",40,122,"Erigeron engelmannii","N","N",0.910601647627619,0.974028674612137
"Q12",40,123,"Phlox hoodii","N","N",0.888713891160892,0.709896722801934
"Q12",40,124,"Phlox hoodii","N","N",0.893809340189894,0.661543167789928
"Q12",40,125,"Balsamorhiza sagittata","N","N",0.474992548579891,0.628344124695596
"Q12",40,126,"Balsamorhiza sagittata","N","N",0.494703960020077,0.618466789728908
"Q12",40,127,"Balsamorhiza sagittata","N","N",0.406885602120528,0.560944526082692
"Q12",40,128,"Astragalus filipes","N","N",0.417013810524457,0.543660918033132
"Q12",40,129,"Erigeron engelmannii","N","N",0.260563292122807,0.527382830335157
"Q12",40,130,"Balsamorhiza sagittata","N","N",0.346526489670372,0.506756941369802
"Q12",40,131,"Phlox hoodii","N","N",0.298547860051301,0.461976040673043
"Q12",40,132,"Phlox hoodii","N","N",0.313394089090976,0.29117640416687
"Q12",40,133,"Balsamorhiza sagittata","N","N",0.686502072844404,0.349953657442891
"Q12",40,134,"Balsamorhiza sagittata","N","N",0.8187410812204,0.493592125088663
"Q12",40,135,"Phlox hoodii","N","N",0.80938299696127,0.456401289309024
"Q12",40,136,"Erigeron engelmannii","N","N",0.828432557929091,0.439984715849158
"Q12",40,137,"Phlox hoodii","N","N",0.872278283137443,0.358421470380613
"Q12",40,138,"Erigeron engelmannii","N","N",0.673692603343497,0.003175793210268
"Q12",40,139,"Erigeron engelmannii","N","N",0.560610796365087,0.011896838992303
"Q12",40,140,"Phlox hoodii","N","N",0.504694351651117,0.11898740148672
"Q12",40,141,"Phlox longifolia","N","N",0.430086309647323,0.107812545075834
"Q12",40,142,"Erigeron engelmannii","N","N",0.065831950338734,0.159708044108903
"Q12",40,143,"Erigeron engelmannii","N","N",0.076590602487731,0.058310933539446
"Q12",40,144,"Phlox hoodii","N","N",0.009896625272349,0.043159494605372
"Q12",40,18,"Tetradymia canescens","N","Y",0.649207659606209,0.884557817260389
"Q12",40,19,"Tetradymia canescens","N","Y",0.779404374917497,0.884077533051954
"Q12",40,39,"Artemisia tripartita","N","Y",0.367618928153896,0.42744892228248
"Q12",40,46,"Tetradymia canescens","N","Y",0.625142803266965,0.392314345292863
"Q12",40,55,"Tetradymia canescens","N","Y",0.73661252020991,0.360946297078773
"Q12",40,73,"Chrysothamnus viscidiflorus","N","Y",0.357878882537011,0.250945436084675
"Q12",41,66,"Arabis holboellii","Y","N",0.037602565975609,0.681936597825692
"Q12",41,67,"Astragalus lentiginosus","N","N",0.068962566004815,0.683039097826719
"Q12",41,68,"Balsamorhiza sagittata","N","N",0.348574261577723,0.994580316866863
"Q12",41,69,"Astragalus lentiginosus","N","N",0.405151566317916,0.642441293101409
"Q12",41,70,"Astragalus lentiginosus","N","N",0.531064277372681,0.561883871151383
"Q12",41,71,"Phlox longifolia","N","N",0.70948768378885,0.344851191261756
"Q12",41,72,"Arabis holboellii","N","N",0.594754613369497,0.284910425580931
"Q12",41,73,"Astragalus lentiginosus","N","N",0.621352839956768,0.054584589428925
"Q12",41,74,"Phlox hoodii","N","N",0.526855910181262,0.388193167864622
"Q12",41,75,"Astragalus lentiginosus","N","N",0.549164519577038,0.309215159978568
"Q12",41,76,"Phlox longifolia","N","N",0.530681699247325,0.236692019286026
"Q12",41,77,"Phlox longifolia","N","N",0.543689371134438,0.229805605217112
"Q12",41,78,"Phlox hoodii","N","N",0.498220613279593,0.304195605286393
"Q12",41,79,"Phlox longifolia","N","N",0.499427566405717,0.179662105170412
"Q12",41,80,"Phlox longifolia","N","N",0.461052386682478,0.170888495787241
"Q12",41,81,"Phlox longifolia","N","N",0.507638871100863,0.065390292563988
"Q12",41,82,"Phlox hoodii","N","N",0.479798738262436,0.362942972528606
"Q12",41,83,"Phlox longifolia","N","N",0.44115829291395,0.131482894188042
"Q12",41,84,"Phlox longifolia","N","N",0.368850933471609,0.311294855293004
"Q12",41,85,"Balsamorhiza sagittata","Y","N",0.351962066268379,0.121695105116426
"Q12",41,86,"Phlox longifolia","N","N",0.336331745941322,0.010970620638306
"Q12",41,87,"Tetradymia canescens","N","N",0.25923609743202,0.345600605324955
"Q12",41,88,"Phlox hoodii","N","N",0.21543689426623,0.347257253763996
"Q12",41,89,"Balsamorhiza sagittata","Y","N",0.048632605048382,0.175862019229373
"Q12",41,90,"Erigeron engelmannii","N","N",0.067091136315572,0.173929105165073
"Q12",41,91,"Arabis holboellii","N","N",0.016900065956328,0.173292105164479
"Q12",41,92,"Phlox hoodii","N","N",0.005018644070263,0.043489808168592
"Q12",41,93,"Erigeron engelmannii","N","N",0.045483257994445,0.986013410613612
"Q12",41,94,"Crepis acuminata","N","N",0.090631253900167,0.923308351175608
"Q12",41,95,"Erigeron engelmannii","N","N",0.073555910788842,0.864201871426777
"Q12",41,96,"Balsamorhiza sagittata","N","N",0.193691162758621,0.732308333924517
"Q12",41,97,"Balsamorhiza sagittata","N","N",0.206777485916007,0.700940230723192
"Q12",41,98,"Balsamorhiza sagittata","N","N",0.336223208779683,0.96922381839931
"Q12",41,99,"Balsamorhiza sagittata","N","N",0.365797180728658,0.97319369736737
"Q12",41,100,"Balsamorhiza sagittata","N","N",0.496910789433578,0.848639726528256
"Q12",41,101,"Erigeron engelmannii","N","N",0.526085500813658,0.937703157879511
"Q12",41,102,"Astragalus lentiginosus","N","N",0.55225049878175,0.757188223132771
"Q12",41,103,"Phlox hoodii","N","N",0.890852322950942,0.714217365960146
"Q12",41,104,"Phlox hoodii","N","N",0.878636532383118,0.662125887024396
"Q12",41,105,"Erigeron engelmannii","N","N",0.914834952186962,0.972527692960652
"Q12",41,106,"Balsamorhiza sagittata","N","N",0.477863769706842,0.624224719604083
"Q12",41,107,"Balsamorhiza sagittata","N","N",0.418635082072063,0.552477970342512
"Q12",41,108,"Erigeron engelmannii","N","N",0.267084265035285,0.524759296979276
"Q12",41,109,"Phlox hoodii","N","N",0.295304225267039,0.452461784406238
"Q12",41,110,"Balsamorhiza sagittata","N","N",0.344918801692705,0.507219331958203
"Q12",41,111,"Balsamorhiza sagittata","N","N",0.827519909184123,0.490749155471696
"Q12",41,112,"Erigeron engelmannii","N","N",0.828857555247071,0.436095224412652
"Q12",41,113,"Phlox hoodii","N","N",0.831938882805621,0.457796029375191
"Q12",41,114,"Phlox hoodii","N","N",0.881907734970374,0.3573435715686
"Q12",41,115,"Balsamorhiza sagittata","N","N",0.684036055245879,0.351857118908871
"Q12",41,116,"Erigeron engelmannii","N","N",0.518970647679118,0.309826980000309
"Q12",41,117,"Phlox hoodii","N","N",0.324284064529512,0.26850509425089
"Q12",41,118,"Phlox hoodii","N","N",0.286147284026755,0.286403141798311
"Q12",41,119,"Phlox longifolia","N","N",0.02044949656018,0.123199541990987
"Q12",41,120,"Erigeron engelmannii","N","N",0.072534813921727,0.049855330165879
"Q12",41,121,"Phlox hoodii","N","N",0.497511790632239,0.114683119210611
"Q12",41,18,"Tetradymia canescens","N","Y",0.660211979318754,0.884642471622474
"Q12",41,19,"Tetradymia canescens","N","Y",0.77852607825897,0.882331298025798
"Q12",41,48,"Tetradymia canescens","N","Y",0.625147856760004,0.386138941631146
"Q12",41,65,"Tetradymia canescens","N","Y",0.736192176571265,0.35479860374543
"Q12",45,77,"Phlox hoodii","N","N",0.037292636287821,0.859232457365811
"Q12",45,78,"Phlox hoodii","Y","N",0.011195972201016,0.792587394803744
"Q12",45,79,"Crepis acuminata","Y","N",0.079563808202188,0.93756069181376
"Q12",45,80,"Phlox hoodii","N","N",0.076781972262097,0.879647707384824
"Q12",45,81,"Crepis acuminata","Y","N",0.074083831634584,0.806432722941637
"Q12",45,82,"Phlox hoodii","Y","N",0.051381081613441,0.656124839989153
"Q12",45,83,"Crepis acuminata","N","N",0.110877948856352,0.923860754301001
"Q12",45,84,"Arabis holboellii","Y","N",0.146225972326772,0.661698285306843
"Q12",45,85,"Crepis acuminata","Y","N",0.237700222411964,0.981791918417454
"Q12",45,86,"Phlox hoodii","Y","N",0.22064397239608,0.445783456980757
"Q12",45,87,"Phlox hoodii","N","N",0.273242449007566,0.706198457223286
"Q12",45,88,"Crepis acuminata","Y","N",0.294381183402252,0.674104754068398
"Q12",45,89,"Phlox hoodii","N","N",0.322750909991174,0.685901090016883
"Q12",45,90,"Crepis acuminata","Y","N",0.273728308383018,0.597664628997207
"Q12",45,91,"unknown","N","N",0.308548472477947,0.588016582113222
"Q12",45,92,"Phlox hoodii","N","N",0.35798730846149,0.97718009028816
"Q12",45,93,"Phlox hoodii","N","N",0.317263972486065,0.945715957446356
"Q12",45,94,"Phlox hoodii","N","N",0.366265144406699,0.628583785276002
"Q12",45,95,"Phlox hoodii","N","N",0.376265308478513,0.582928035233484
"Q12",45,96,"Crepis acuminata","Y","N",0.381885472546247,0.44385445697896
"Q12",45,97,"Balsamorhiza sagittata","N","N",0.459366972618407,0.635468457157415
"Q12",45,98,"Balsamorhiza sagittata","N","N",0.481139886701185,0.633539457155618
"Q12",45,99,"Arabis holboellii","N","N",0.470990582004233,0.96848341059256
"Q12",45,100,"Crepis acuminata","Y","N",0.497999035154387,0.925426465239959
"Q12",45,101,"Crepis acuminata","Y","N",0.465741058561844,0.87867621519642
"Q12",45,102,"Crepis acuminata","Y","N",0.499393722655685,0.56602445709274
"Q12",45,103,"Astragalus lentiginosus","N","N",0.589984324302555,0.995491855930212
"Q12",45,104,"Phlox hoodii","Y","N",0.628042652462999,0.687705215018563
"Q12",45,105,"Crepis acuminata","Y","N",0.632012472779196,0.459286456993332
"Q12",45,106,"Crepis acuminata","Y","N",0.679621058761035,0.792341355741015
"Q12",45,107,"Crepis acuminata","Y","N",0.640800144662379,0.687122785330522
"Q12",45,108,"Crepis acuminata","Y","N",0.641014472787579,0.553807457081363
"Q12",45,109,"Crepis acuminata","Y","N",0.657336785302781,0.544533418010224
"Q12",45,110,"Phlox longifolia","N","N",0.719287363485477,0.977593918413544
"Q12",45,111,"Tetradymia canescens","Y","N",0.762219972900462,0.755842629144522
"Q12",45,112,"Phlox hoodii","Y","N",0.809964519819927,0.691893504084965
"Q12",45,113,"Phlox hoodii","N","N",0.838148902658676,0.654167707174829
"Q12",45,114,"Phlox hoodii","N","N",0.836447472969591,0.626427449336494
"Q12",45,115,"Phlox hoodii","N","N",0.841671746411957,0.591147996178639
"Q12",45,116,"Phlox hoodii","Y","N",0.81950465264131,0.527180628931563
"Q12",45,117,"Phlox hoodii","Y","N",0.83290404327879,0.52381609767843
"Q12",45,118,"Crepis acuminata","Y","N",0.85762087142681,0.537630925816296
"Q12",45,119,"Phlox hoodii","N","N",0.858991472990588,0.440595613225926
"Q12",45,120,"Phlox hoodii","N","N",0.872081121440277,0.442476597602677
"Q12",45,121,"Phlox hoodii","N","N",0.89001622301948,0.474733066382718
"Q12",45,122,"Crepis acuminata","Y","N",0.91726684804486,0.707134996286659
"Q12",45,123,"Arabis holboellii","N","N",0.913324973041189,0.621000957143941
"Q12",45,124,"Crepis acuminata","Y","N",0.942268426193144,0.546133918011715
"Q12",45,125,"Crepis acuminata","Y","N",0.95401123089158,0.507382667975626
"Q12",45,126,"Phlox hoodii","Y","N",0.958566457458324,0.430492917904016
"Q12",45,127,"Phlox longifolia","N","N",0.996676746556315,0.877280973007621
"Q12",45,128,"Erigeron engelmannii","N","N",0.995720832492926,0.645664597791911
"Q12",45,129,"Phlox hoodii","Y","N",0.95479408245481,0.360597620963921
"Q12",45,130,"Phlox hoodii","N","N",0.897254348026222,0.066636112877648
